x,y,z
-34.599926,1.5973592,3.548872
-34.45175,1.7849579,3.730019
-34.49908,1.7806761,3.7404838
-34.531635,1.7907131,3.7637649
-34.56404,1.800837,3.7872343
-34.596302,1.8110468,3.8108902
-34.625885,1.823683,3.8367686
-34.66164,1.8305573,3.85775
-34.702415,1.8328831,3.874946
-34.739292,1.8388197,3.8954134
-34.779324,1.8419757,3.913651
-34.820614,1.844106,3.9311829
-34.864502,1.8440707,3.9470577
-34.908386,1.8441832,3.963253
-34.95027,1.8461597,3.9812102
-34.99346,1.8471344,3.998516
-35.036636,1.8482547,4.016137
-35.0886,1.8421557,4.0279794
-36.272488,0.8987365,3.268478
-36.294266,0.92633986,3.312376
-36.308056,0.9601357,3.3613439
-36.307484,1.0050983,3.4193316
-36.27207,1.0772927,3.4991417
-36.28335,1.1114135,3.5480547
-36.3012,1.1399624,3.5924835
-36.322895,1.1652019,3.634294
-36.32782,1.203125,3.6861348
-36.294197,1.2700615,3.760622
-36.300724,1.3055758,3.810278
-36.300232,1.3459427,3.8636189
-36.323204,1.3683047,3.902988
-36.341465,1.3939497,3.9449177
-36.340225,1.4336283,3.9975247
-36.331776,1.4780552,4.0535917
-36.341286,1.5089729,4.099358
-36.33991,1.5473301,4.1506205
-36.365005,1.5664651,4.1875505
-36.466713,1.5316253,4.1849327
-36.599915,1.4755964,4.1675177
-36.694267,1.4475183,4.171204
-36.819534,1.3988962,4.1607323
-36.935432,1.3576264,4.1563272
-37.021767,1.3371513,4.167384
-37.082,1.3346515,4.1915884
-37.26591,1.2503562,4.1592216
-37.41181,1.1926255,4.146471
-37.515274,1.1637213,4.1544437
-37.65845,1.1097775,4.1461062
-37.750862,1.0895014,4.1613936
-37.883987,1.0438256,4.160347
-38.039963,0.9846513,4.1513033
-38.21504,0.9146607,4.1362796
-38.342724,0.87547016,4.142459
-38.46681,0.8393433,4.1514835
-38.643906,0.7715676,4.14126
-38.818527,0.7065959,4.134079
-39.03057,0.620332,4.114914
-33.035473,1.4520271,2.8994446
-33.06196,1.4755366,2.9317331
-33.074173,1.5202322,2.9852948
-33.10443,1.5367491,3.010644
-33.093876,1.6133556,3.0960283
-33.066807,1.7121255,3.20331
-33.10883,1.708848,3.2089076
-33.201866,1.6332839,3.1429734
-33.22652,1.6557548,3.1745052
-33.235737,1.6991475,3.226737
-33.25998,1.7210188,3.2577171
-33.28435,1.7422957,3.2881541
-33.3117,1.7592039,3.3143525
-33.344036,1.7692566,3.3339057
-33.378635,1.7762544,3.3505726
-33.41362,1.782718,3.3668284
-33.448513,1.7892747,3.383287
-33.474358,1.8071404,3.4108124
-33.524548,1.7945855,3.409
-33.555664,1.8057821,3.4302878
-33.59174,1.8108611,3.445784
-33.63033,1.812952,3.4585376
-33.67307,1.8102243,3.4668226
-33.729565,1.7916374,3.460154
-33.767216,1.7953544,3.4749389
-33.803745,1.800405,3.4911213
-33.853737,1.790283,3.4930897
-33.8613,1.827887,3.540244
-33.90354,1.8265176,3.5507264
-33.96026,1.8095047,3.5467234
-34.009964,1.800571,3.5505204
-34.060944,1.7906022,3.5535684
-34.14456,1.7464707,3.5251431
-34.201298,1.7315352,3.52415
-34.250748,1.7246025,3.5307903
-34.318398,1.6993,3.5207705
-34.36527,1.6957376,3.530982
-34.4122,1.6923313,3.5415335
-34.467556,1.6807742,3.5448747
-34.520683,1.6717858,3.550795
-34.565464,1.6712515,3.5645838
-34.469166,1.8068838,3.7009702
-34.484024,1.8338792,3.7393231
-34.512115,1.8479857,3.766171
-34.543118,1.8592355,3.7905626
-34.577724,1.86707,3.8120332
-34.611584,1.8755839,3.834229
-34.645958,1.8836136,3.856123
-34.681496,1.8905859,3.8772192
-34.722744,1.8924797,3.8940291
-34.762665,1.8956561,3.9121265
-34.800575,1.9006777,3.931982
-34.84171,1.9029622,3.9496398
-34.88148,1.9065197,3.968563
-34.927868,1.9045305,3.9829335
-34.967575,1.9083598,4.0024476
-35.01532,1.9055498,4.016532
-35.058353,1.9068451,4.0342875
-36.283306,0.9385545,3.2427053
-36.298912,0.9711261,3.2909055
-36.283627,1.0281925,3.359332
-36.266827,1.0856421,3.427843
-36.281364,1.1174557,3.4751477
-36.301067,1.144841,3.5188284
-36.317543,1.1744375,3.5643167
-36.330753,1.2062228,3.6115594
-36.27846,1.287689,3.6985126
-36.286095,1.3225317,3.7479005
-36.306236,1.3475645,3.7894697
-36.31077,1.3839691,3.840004
-36.329376,1.4095397,3.8819933
-36.340286,1.4404922,3.9281783
-36.303566,1.5056574,4.000712
-36.30373,1.5433662,4.0518303
-36.326443,1.5645306,4.0902452
-36.330894,1.5984356,4.138348
-36.35141,1.6206856,4.177621
-36.429764,1.6025102,4.186791
-36.530346,1.5694828,4.1854315
-36.6748,1.5071738,4.1631823
-36.76186,1.4850159,4.1711903
-36.896877,1.4311423,4.1567683
-36.982357,1.4113982,4.1677685
-37.054874,1.4007485,4.1857805
-37.17894,1.3566306,4.180553
-37.32859,1.2967687,4.165105
-37.456974,1.2518113,4.161046
-37.62773,1.180644,4.1397696
-37.70427,1.1706975,4.1615486
-37.842155,1.122453,4.1578374
-37.95026,1.0938177,4.1682425
-38.097977,1.0412896,4.1634636
-38.273674,0.9726031,4.1490593
-38.4421,0.9096737,4.139665
-38.565018,0.87552524,4.1500754
-38.723316,0.8208995,4.148222
-38.896935,0.75824404,4.142409
-39.110622,0.6731274,4.123771
-33.04156,1.4833488,2.8708806
-33.059357,1.5201437,2.9169188
-33.072765,1.5626607,2.9687624
-33.08677,1.6032465,3.0186186
-33.088017,1.6615634,3.086382
-33.09051,1.7166288,3.150763
-33.0961,1.765929,3.2092452
-33.20342,1.670747,3.1224298
-33.21222,1.7151499,3.1761622
-33.2368,1.736887,3.2071557
-33.260574,1.7592883,3.2388563
-33.285404,1.7798448,3.2687569
-33.31275,1.7966921,3.2950158
-33.336967,1.8173339,3.3251019
-33.363758,1.8342791,3.3515725
-33.396152,1.843823,3.370799
-33.432842,1.8478692,3.384706
-33.471474,1.8495445,3.3964067
-33.499012,1.8649123,3.4216585
-33.52937,1.8766403,3.4434195
-33.5888,1.8534081,3.4311876
-33.626854,1.8561547,3.444478
-33.658596,1.8663557,3.465129
-33.690716,1.8760252,3.4853592
-33.74773,1.8571417,3.478156
-33.79484,1.8500168,3.482513
-33.820385,1.8673096,3.5104713
-33.8473,1.882834,3.536796
-33.89551,1.8748713,3.540802
-33.96389,1.8453934,3.5245647
-34.008045,1.8426199,3.5339532
-34.043762,1.8489797,3.552144
-34.083954,1.8506575,3.56605
-34.12355,1.853055,3.580783
-34.169502,1.8490295,3.5896587
-34.23774,1.822608,3.5778465
-34.306396,1.7964554,3.566619
-34.408127,1.7381017,3.5259151
-34.458107,1.7320094,3.533976
-34.511803,1.7225661,3.5391731
-34.55715,1.7215164,3.5522995
-34.56764,1.7539148,3.59614
-34.479633,1.8789198,3.724145
-34.51079,1.8900862,3.7483554
-34.54241,1.9007533,3.7722173
-34.57513,1.9103472,3.7952194
-34.60898,1.9188776,3.8173814
-34.64334,1.9269285,3.8392382
-34.679516,1.9333582,3.8597808
-34.722065,1.9341838,3.875506
-34.76135,1.9379976,3.894044
-34.798615,1.9436398,3.9143457
-34.838432,1.9471312,3.932917
-34.878204,1.9507501,3.951766
-34.91458,1.9573112,3.9733257
-34.960945,1.9555659,3.9878793
-35.00666,1.9545429,4.003265
-35.0483,1.9570248,4.0218477
-35.088543,1.9607568,4.0416737
-36.262035,1.0525894,3.2916384
-36.26999,1.090435,3.344355
-36.27461,1.1304309,3.3988004
-36.296158,1.156641,3.4416928
-36.3131,1.1861534,3.4873433
-36.3197,1.223295,3.5392675
-36.286583,1.2902627,3.615519
-36.281155,1.3353138,3.6735907
-36.29236,1.3673005,3.7209382
-36.321198,1.3858156,3.7574158
-36.33376,1.4161851,3.8034577
-36.329067,1.458818,3.8592196
-36.29951,1.5189044,3.9286199
-36.294964,1.560199,3.9829464
-36.306904,1.5892382,4.027572
-36.3147,1.6208916,4.074198
-36.336292,1.6425419,4.113071
-36.35531,1.6657937,4.153217
-36.367943,1.6932318,4.1965714
-36.478256,1.6537495,4.189448
-36.589085,1.6147604,4.183394
-36.735706,1.552588,4.1608152
-36.820717,1.5326307,4.170353
-36.94235,1.4890268,4.163096
-37.035767,1.4647987,4.170709
-37.09044,1.4663146,4.197467
-37.302673,1.3665733,4.152109
-37.41539,1.3322027,4.154602
-37.573593,1.269793,4.1381083
-37.671436,1.2465196,4.1499934
-37.759975,1.2296314,4.16692
-37.895912,1.1839387,4.1646686
-38.062122,1.1206439,4.1513906
-38.197636,1.0772538,4.152664
-38.35794,1.019831,4.145518
-38.499413,0.97482514,4.147689
-38.69605,0.89802456,4.1300654
-38.856743,0.84385157,4.1284976
-38.995865,0.8033848,4.136843
-39.154396,0.75256133,4.1396046
-39.3863,0.6606045,4.1177244
-33.02853,1.5389571,2.866691
-33.04743,1.5736105,2.910884
-33.06238,1.6133187,2.960281
-33.08097,1.6467042,3.0031624
-33.08733,1.6970868,3.06347
-33.119595,1.7090788,3.084434
-33.05415,1.8591368,3.2464423
-33.106884,1.8403478,3.2359262
-33.203033,1.7623761,3.165451
-33.21882,1.7958398,3.2085047
-33.24056,1.8205798,3.2427163
-33.264725,1.8416145,3.273212
-33.28856,1.8626854,3.3037863
-33.318287,1.8757458,3.3263464
-33.3483,1.8882544,3.348431
-33.377148,1.9020646,3.3718967
-33.411217,1.9091699,3.388742
-33.445683,1.9157512,3.4051704
-33.48056,1.9218123,3.4211907
-33.535717,1.9035158,3.4131813
-33.562904,1.9189687,3.4387698
-33.602833,1.91926,3.4494758
-33.644863,1.9172435,3.458055
-33.684296,1.9183888,3.469893
-33.74026,1.9009097,3.4636579
-33.76475,1.9192266,3.492578
-33.815037,1.9086962,3.4934936
-33.84084,1.9253623,3.5209928
-33.88629,1.920512,3.5277457
-33.961384,1.8841398,3.504292
-33.992638,1.8951683,3.526764
-34.037903,1.8914063,3.5351572
-34.07638,1.894913,3.5506768
-34.128647,1.8843327,3.5529227
-34.14506,1.9105358,3.5903063
-34.185677,1.9120119,3.6043
-34.219193,1.9206617,3.6252131
-34.353123,1.8304102,3.5533
-34.433315,1.7945156,3.5330405
-34.479042,1.7927461,3.545035
-34.533936,1.7824116,3.5492516
-34.582253,1.7786512,3.5598073
-34.478733,1.9172349,3.701973
-34.487526,1.9491482,3.7452621
-34.51776,1.9609087,3.7700434
-34.54656,1.9738929,3.7960339
-34.58088,1.9818013,3.8174982
-34.618286,1.986958,3.836595
-34.653687,1.9939337,3.8574762
-34.687042,2.0027137,3.8801103
-34.726143,2.0065026,3.8983998
-34.770443,2.0059104,3.9129462
-34.810127,2.0093994,3.931304
-34.853756,2.0096567,3.9469743
-34.89203,2.0145276,3.966889
-34.932926,2.017293,3.985118
-34.978527,2.0163107,4.000257
-35.0221,2.0171456,4.0171785
-35.06977,2.014823,4.031571
-36.25079,1.1100383,3.271534
-36.278088,1.1323333,3.3112383
-36.302963,1.1563137,3.3524394
-36.318363,1.1874037,3.3996992
-36.317783,1.2304106,3.4569669
-36.29103,1.2927783,3.5303068
-36.28835,1.3360696,3.587472
-36.29652,1.3706722,3.6373105
-36.321503,1.3923938,3.6764913
-36.33166,1.4248188,3.7244873
-36.32168,1.4715528,3.78408
-36.2971,1.5282073,3.851509
-36.29307,1.5693593,3.9061937
-36.303993,1.5993738,3.9518423
-36.332336,1.6167989,3.9874635
-36.34697,1.6436801,4.030636
-36.334183,1.6892688,4.0884643
-36.346405,1.7171085,4.1322756
-36.357475,1.7454505,4.1764565
-36.411552,1.7444811,4.1980996
-36.56434,1.6776745,4.1698227
-36.665745,1.6462586,4.169348
-36.76215,1.6188455,4.1725144
-36.88217,1.576673,4.1652675
-36.961452,1.5617552,4.1789756
-37.069073,1.5290968,4.1801248
-37.170815,1.500917,4.1852274
-37.343113,1.4288659,4.159251
-37.490192,1.3739915,4.1467714
-37.629204,1.3252304,4.1396294
-37.696148,1.3218646,4.1654344
-37.831253,1.277134,4.1627145
-37.98139,1.2242417,4.1552515
-38.12247,1.1778724,4.1532965
-38.283566,1.1205451,4.144853
-38.409523,1.0851529,4.1523075
-38.55631,1.0383456,4.153001
-38.746292,0.9673958,4.1387672
-38.893475,0.92252874,4.1429467
-39.1213,0.8324523,4.118905
-39.291313,0.7769034,4.1186347
-39.44531,0.7315242,4.1260223
-39.694126,0.6341245,4.1019325
-33.02843,1.5720961,2.8544607
-33.05021,1.6021924,2.894195
-33.033417,1.6888349,2.9927387
-33.079445,1.6812425,2.993288
-33.11738,1.6856866,3.0064688
-33.106544,1.7595868,3.09156
-33.062973,1.8776178,3.2220068
-33.1001,1.88079,3.2338457
-33.179897,1.8256576,3.185903
-33.21789,1.8285272,3.197795
-33.242844,1.8488348,3.2276483
-33.263245,1.8747427,3.2632642
-33.287033,1.8957348,3.2938933
-33.31433,1.911839,3.3195963
-33.3438,1.9249263,3.3423014
-33.376987,1.933177,3.36019
-33.40708,1.9451821,3.3819642
-33.442997,1.9499323,3.3965187
-33.480362,1.952956,3.409453
-33.51769,1.9560871,3.4226208
-33.55498,1.9593258,3.4360232
-33.590675,1.9644871,3.4514675
-33.63207,1.9631076,3.460526
-33.672436,1.9630623,3.4710598
-33.722443,1.9523225,3.471167
-33.76454,1.9507515,3.4805193
-33.810486,1.945126,3.486043
-33.851048,1.9456217,3.4977503
-33.86448,1.9754186,3.5382538
-33.907608,1.9731252,3.5474596
-33.980072,1.9401598,3.5270205
-34.01388,1.9482701,3.5467324
-34.060173,1.9435005,3.5541115
-34.09212,1.9535902,3.5759873
-34.148945,1.9385352,3.5738258
-34.191353,1.9383199,3.5861187
-34.240276,1.9318202,3.5925837
-34.32506,1.8905644,3.5662189
-34.41471,1.8455989,3.5367746
-34.467567,1.8369131,3.5420423
-34.526054,1.8232183,3.5428305
-34.567574,1.8258677,3.559207
-34.507637,1.9228346,3.6638317
-34.484825,1.9839001,3.7345629
-34.51503,1.9956505,3.7593312
-34.546318,2.0063381,3.7832117
-34.579365,2.015404,3.8057027
-34.614838,2.022295,3.8263168
-34.651505,2.0281625,3.8461256
-34.684837,2.0369546,3.868733
-34.72066,2.043596,3.8895125
-34.75639,2.0503442,3.9105225
-34.794666,2.0549679,3.9297628
-34.838207,2.0552628,3.9452872
-34.88175,2.055705,3.9611325
-34.921913,2.0590596,3.9797468
-34.96068,2.0636468,3.9996157
-35.01166,2.0584717,4.011079
-35.062725,2.053484,4.022947
-36.252354,1.149384,3.2535524
-36.294228,1.1602166,3.2834191
-36.316376,1.186352,3.3266182
-36.320564,1.226018,3.381431
-36.28813,1.2930782,3.4594893
-36.288116,1.3346567,3.515615
-36.301792,1.3654499,3.5625324
-36.31214,1.3983583,3.6112008
-36.32418,1.4296405,3.6584692
-36.3256,1.4683092,3.7118292
-36.29361,1.5306349,3.784585
-36.30181,1.5632813,3.8326845
-36.315445,1.5916984,3.877285
-36.327923,1.6206269,3.922286
-36.33328,1.654217,3.971015
-36.34115,1.685684,4.017976
-36.319233,1.737237,4.080842
-36.33513,1.762382,4.1226015
-36.349148,1.7885569,4.1651764
-36.38491,1.7999333,4.1962214
-36.511692,1.7509435,4.180735
-36.637596,1.7035453,4.167281
-36.73706,1.6743689,4.168526
-36.841564,1.6426153,4.168436
-36.944916,1.6123259,4.1701026
-37.04787,1.5829904,4.1731305
-37.156704,1.5506365,4.1745734
-37.333893,1.4762654,4.1458774
-37.41763,1.4612982,4.161628
-37.574825,1.4015944,4.1455927
-37.66639,1.3831325,4.160145
-37.81036,1.3334734,4.1531305
-37.894478,1.3207738,4.1730886
-38.053993,1.2636163,4.1625752
-38.253197,1.1841729,4.1377664
-38.352264,1.1649098,4.1555443
-38.511284,1.1113601,4.150727
-38.698044,1.0429249,4.1370263
-38.855934,0.9923415,4.1365137
-39.05247,0.9209049,4.123396
-39.214138,0.87048626,4.125367
-39.36221,0.8287232,4.1340547
-39.53916,0.7719047,4.1342
-39.7914,0.67491484,4.110335
-33.269035,1.102171,2.285946
-32.980705,1.6801102,2.9142632
-33.059593,1.6236684,2.8629298
-33.086487,1.645546,2.8943453
-33.074852,1.7229087,2.9840746
-33.10448,1.7391775,3.0095954
-33.092987,1.813232,3.095635
-33.078045,1.8902328,3.1845784
-33.096462,1.9194465,3.2235417
-33.14853,1.9023709,3.2143793
-33.21516,1.8663778,3.18579
-33.238674,1.8884416,3.217609
-33.261833,1.9105382,3.2494988
-33.282738,1.9351158,3.2839818
-33.309498,1.951767,3.3103333
-33.338425,1.965419,3.3336654
-33.363216,1.9840045,3.362121
-33.400604,1.9868367,3.3745303
-33.43195,1.9970512,3.3945875
-33.468197,2.0012925,3.4086595
-33.507458,2.002015,3.4192796
-33.544655,2.0052645,3.4325933
-33.582336,2.00802,3.4455333
-33.621037,2.009687,3.4575047
-33.661316,2.0096743,3.4679255
-33.693043,2.0193365,3.4881778
-33.73651,2.0159767,3.49552
-33.787678,2.0044405,3.494885
-33.813206,2.0209427,3.522307
-33.84403,2.03158,3.5439768
-33.87357,2.0434737,3.5669785
-33.93283,2.024251,3.5594277
-33.990707,2.0070124,3.554091
-34.03454,2.0046282,3.5635476
-34.092293,1.9883704,3.559641
-34.12992,1.992718,3.5760303
-34.187466,1.977421,3.5735116
-34.232243,1.9750886,3.5837765
-34.323013,1.9284,3.5515003
-34.40191,1.8942034,3.5316825
-34.44622,1.8936734,3.544464
-34.49848,1.8858356,3.5504541
-34.55457,1.874754,3.5535898
-34.58359,1.8889654,3.5809197
-34.469543,2.033444,3.731196
-34.50152,2.0434499,3.754283
-34.532085,2.0546722,3.778615
-34.561214,2.0670996,3.8041673
-34.594646,2.0756645,3.8262196
-34.629246,2.0832028,3.8474379
-34.66764,2.0874884,3.8657856
-34.703358,2.0941231,3.8864384
-34.7403,2.099753,3.9063077
-34.77849,2.1043894,3.9254136
-34.81728,2.1085942,3.9442816
-34.86071,2.1090708,3.959941
-34.907516,2.1069524,3.9734573
-34.950962,2.1077337,3.989777
-34.995087,2.108118,4.0059333
-35.039207,2.1086545,4.0224204
-35.08609,2.1071773,4.0373254
-36.297993,1.2023902,3.2596292
-36.29915,1.2445931,3.3170037
-36.289818,1.2942154,3.3807154
-36.287548,1.3378222,3.439043
-36.30243,1.368015,3.485703
-36.31902,1.3966048,3.5309734
-36.315758,1.4394696,3.5883913
-36.303185,1.4885542,3.6509361
-36.286263,1.5401146,3.7153664
-36.296375,1.571621,3.7627826
-36.31117,1.5994473,3.8070955
-36.32556,1.6272681,3.851396
-36.326187,1.6643968,3.9033413
-36.33896,1.6926825,3.9479537
-36.290596,1.7625635,4.0263367
-36.305267,1.7886174,4.068896
-36.329403,1.8080418,4.106136
-36.34489,1.8331013,4.147932
-36.360783,1.8576587,4.1893363
-36.479935,1.8141909,4.177277
-36.569607,1.7908397,4.18167
-36.70683,1.7373773,4.1632633
-36.80121,1.7124337,4.167687
-36.912315,1.6774852,4.165045
-36.99877,1.6588414,4.1754646
-37.07364,1.6479461,4.1922393
-37.22143,1.5922883,4.176037
-37.376305,1.5334132,4.1584315
-37.534336,1.4738023,4.14132
-37.65067,1.4405689,4.144486
-37.758568,1.4131565,4.1526103
-37.859528,1.3905387,4.1648626
-38.04181,1.3206067,4.144179
-38.14441,1.2986083,4.15847
-38.289734,1.2524438,4.156584
-38.46102,1.1923401,4.1460643
-38.655254,1.120372,4.1286283
-38.743008,1.1100423,4.1542897
-38.919518,1.0503371,4.1474204
-39.129997,0.972949,4.130073
-39.317184,0.90992427,4.123668
-39.515152,0.8422799,4.115606
-39.707176,0.77922463,4.1119213
-39.88642,0.72434306,4.1148148
-40.09841,0.65312576,4.1087565
-33.234158,1.1340303,2.2412615
-33.254536,1.1744304,2.2933855
-32.993866,1.704478,2.878498
-33.03357,1.7068708,2.8891435
-33.08641,1.6901782,2.8795538
-33.078068,1.7620559,2.9644556
-33.087673,1.8066475,3.0202098
-33.095657,1.8524268,3.0771775
-33.12873,1.8625007,3.0962892
-33.09493,1.9634674,3.2115183
-33.161583,1.9269836,3.1815295
-33.218723,1.9042037,3.1662455
-33.240826,1.9279957,3.2000947
-33.263485,1.9505949,3.2327228
-33.283875,1.9756536,3.2679539
-33.30964,1.9934525,3.295631
-33.337074,2.0088766,3.320888
-33.362785,2.0261683,3.3481479
-33.393696,2.0368774,3.3686385
-33.431465,2.039242,3.3805852
-33.46668,2.0447164,3.3958664
-33.504375,2.0472941,3.4082756
-33.541016,2.051177,3.422151
-33.58021,2.0521834,3.4332018
-33.62046,2.0521193,3.4432945
-33.659134,2.053959,3.4554682
-33.700474,2.0529535,3.4648857
-33.72398,2.071569,3.4943333
-33.7898,2.0442624,3.4774199
-33.82192,2.0536575,3.4977899
-33.836117,2.0818996,3.5371947
-33.87509,2.0838084,3.5502014
-33.925358,2.074166,3.5518055
-33.97352,2.0670292,3.5561128
-34.001114,2.0809596,3.581542
-34.0679,2.0555716,3.5681052
-34.101818,2.0633698,3.5877428
-34.16683,2.040728,3.5775323
-34.21145,2.03845,3.5876007
-34.25911,2.0334556,3.595189
-34.358685,1.979475,3.5552301
-34.445778,1.9384661,3.528389
-34.491943,1.9364738,3.5397587
-34.541847,1.9312358,3.5481825
-34.59185,1.9261715,3.556985
-34.45877,2.0864236,3.724358
-34.503876,2.084609,3.7361126
-34.535072,2.095277,3.7599244
-34.56675,2.105468,3.7833838
-34.599564,2.1146283,3.8059735
-34.6316,2.1244357,3.8292842
-34.6674,2.1310072,3.8496714
-34.70114,2.1393416,3.8718348
-34.73146,2.150525,3.8967648
-34.77557,2.1502652,3.9112077
-34.815678,2.1534376,3.9290009
-34.859108,2.1540153,3.9445777
-34.905922,2.1520221,3.957992
-34.945965,2.155613,3.9766908
-34.987328,2.1582546,3.9946966
-35.029346,2.1604962,4.0125165
-35.072033,2.162342,4.030163
-36.27307,1.276187,3.255485
-36.282402,1.3116853,3.3072128
-36.28556,1.3513889,3.3626013
-36.30516,1.3783157,3.4066582
-36.317936,1.410001,3.4548936
-36.327377,1.4437661,3.5049105
-36.290173,1.5110133,3.5838652
-36.292572,1.5487554,3.6370463
-36.29369,1.5869443,3.690515
-36.309635,1.6141734,3.7345462
-36.325916,1.6408854,3.7781372
-36.327744,1.677372,3.8299608
-36.312675,1.7250612,3.891068
-36.296913,1.7725918,3.9518309
-36.298496,1.8077552,4.0021496
-36.309383,1.8362617,4.0469027
-36.325165,1.8612139,4.088725
-36.34211,1.8851652,4.129742
-36.351814,1.9136357,4.1744175
-36.40341,1.9146445,4.197068
-36.53997,1.8611878,4.176663
-36.662518,1.8177636,4.1650496
-36.738884,1.8044705,4.1778374
